,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
1979-06-01,5.208075439312498e-17,0.0,2.3423852722317002e-18,0.07196628815078346,0.0,0.732036905179472,2.4810461658268515e-17,0.12577827547998352,0.07021853118976114,1.1416456027209584e-17
1979-07-01,1.3190319783959726e-17,1.3624674827259682e-17,4.742668580211857e-18,0.08063796492135478,2.648255810158446e-18,0.7293832108529857,0.0,0.12240869429354774,0.06757012993211166,0.0
1979-08-01,0.0,1.414285010976652e-17,2.604962814461351e-17,0.10149038809339136,0.0,0.7326296418043753,0.0,0.1139185612145761,0.0519614088876574,2.8541140068023955e-18
1979-09-01,2.2183526806873094e-17,7.766028733571796e-19,1.3877371349782047e-17,0.10122225312482105,1.6657357056179228e-17,0.739123160915336,7.981459434928273e-18,0.11480929114381266,0.0448452948160302,0.0
1979-10-01,0.0,7.394890933803227e-18,3.1453670195681602e-18,0.1314800955442375,0.0,0.7368929152077498,0.0,0.09767671581732698,0.03395027343068577,0.0
1979-11-01,5.205175290999293e-18,0.0,0.0,0.12215831140699389,0.0,0.7246295877384259,2.0541841718716872e-18,0.10646148875683546,0.046750612097744754,0.0
1979-12-01,0.0,1.0472920979723377e-18,7.12046276404817e-18,0.12042825631795118,1.0743409969621902e-17,0.7420536519461008,8.693632507501628e-19,0.10132010786804967,0.03619798386789829,4.5665824108838335e-18
1980-01-01,5.144297170227364e-18,1.7335300864526293e-17,7.284832049939396e-18,0.1337265813053127,0.0,0.7707246855535957,0.0,0.08526972347151107,0.010279009669580438,0.0
1980-02-01,0.0,9.627482027962563e-18,0.0,0.15890221325931334,3.097382803493079e-18,0.7528710789408698,2.6366677703764512e-18,0.08316269342094768,0.005064014378869226,8.847753421087428e-18
1980-03-01,3.694828709418319e-17,0.0,0.0,0.1503447709449458,0.0,0.7556682863736706,1.0056267606459205e-17,0.08087953795405875,0.013107404727324856,4.001224413718432e-18
1980-04-01,3.880706086950535e-18,2.076015013120104e-18,9.611607252643775e-18,0.11282181590539249,0.0,0.7812174476888493,0.0,0.09269960648900236,0.01326112991675597,0.0
1980-05-01,7.655608558156081e-18,0.0,1.6422786924910383e-17,0.11916138313012713,0.0,0.7797309974628891,5.2455737149582895e-18,0.10110761940698378,0.0,0.0
1980-06-01,0.0,8.38595011967739e-18,8.903980901889013e-18,0.11081768653186841,0.0,0.7826943118927744,7.890013887060414e-18,0.10648800157535726,8.673617379884035e-19,0.0
1980-07-01,8.601580779730662e-18,0.0,9.947179480036976e-19,0.10468586401792383,1.2360349782249619e-17,0.8068700253511758,0.0,0.08844411063090042,1.031601775215239e-17,7.411188692128301e-18
1980-08-01,2.1225757738037535e-18,5.924513065166327e-18,0.0,0.12305425270848402,0.0,0.8207566749046155,9.986168865825969e-18,0.056189072386900504,0.0,0.0
1980-09-01,0.0,0.0,2.4203685685918224e-17,0.12831615573827396,2.2689787581956205e-17,0.8086477758969448,0.0,0.06303606836478118,0.0,0.0
1980-10-01,1.2196046076536717e-17,1.1644161911460412e-17,8.508072384909208e-20,0.13090861775512233,0.0,0.8070306144948761,1.0116173343459168e-19,0.06206076775000151,0.0,0.0
1980-11-01,8.781416689862434e-19,0.0,0.0,0.13412839338076865,0.0,0.8079016683522063,2.6503047949704762e-18,0.05796993826702493,3.684013916211761e-18,7.629096984410462e-18
1980-12-01,0.0,0.0,0.0,0.11580878224322529,0.0,0.8305086492533247,0.0,0.0536825685034499,2.0816681711721685e-17,9.709452427323223e-18
1981-01-01,0.0,0.0,8.883574798676866e-18,0.10137597859499994,7.003464763147453e-18,0.8331063385460139,0.0,0.05708394541827099,0.008433737440715038,0.0
1981-02-01,0.0,0.0,0.0,0.09552885327092482,4.45243865626191e-18,0.8497067138576175,1.6410395476306853e-18,0.054764432871457755,1.0408340855860843e-17,1.1416456027209584e-18
1981-03-01,1.4494053018352384e-17,1.2843947440110018e-17,0.0,0.08691551059426417,0.0,0.8646284540563771,0.0,0.04845603534935878,0.0,0.0
1981-04-01,0.0,5.897952205641307e-18,0.0,0.08753032024639056,4.826839838322347e-18,0.8645297611258704,0.0,0.04793991862773898,6.938893903907228e-18,0.0
1981-05-01,0.0,1.0075086423329086e-17,6.5091559705119794e-18,0.10244693240017867,0.0,0.8483780285116039,0.0,0.0456882428988008,0.003486796189416535,1.7179332082765168e-18
1981-06-01,0.0,0.0,1.677493987720519e-17,0.11968924458889675,5.045443763981092e-18,0.8398891063677374,3.4476574404391752e-18,0.03825021123569963,0.002171437807666283,6.460165247257411e-18
1981-07-01,0.0,0.0,0.0,0.12157137470727858,6.306186657734826e-18,0.8333917832865604,8.513608028428757e-18,0.03403258810086449,0.011004253905296402,2.8541140068024e-18
