,1/N,Mean-Variance,Minimum Variance
1984-08-01,0.10000000000000003,0.6146914034472716,0.48353207964381073
1984-09-01,0.10000000000000003,0.5532101992443036,0.4782461975832375
1984-10-01,0.10000000000000003,0.6260716069599922,0.4708058793690628
1984-11-01,0.10000000000000003,0.9952386828402369,0.39259045259272046
1984-12-01,0.10000000000000003,0.9999999999999989,0.3944087057122567
1985-01-01,0.10000000000000003,1.0,0.39019521076403413
1985-02-01,0.10000000000000003,0.7315666641767206,0.405311955275342
1985-03-01,0.10000000000000003,0.712038006612042,0.40644211138194664
1985-04-01,0.10000000000000003,0.5588642990982926,0.4085923680677953
1985-05-01,0.10000000000000003,0.5299445950110676,0.42060386566929286
1985-06-01,0.10000000000000003,0.9365637223972377,0.42659248903393
1985-07-01,0.10000000000000003,1.0,0.44700372107336533
1985-08-01,0.10000000000000003,0.9999999999999991,0.4263007784018036
1985-09-01,0.10000000000000003,0.9999999999999991,0.42117141092601484
1985-10-01,0.10000000000000003,0.9999999999999996,0.39072861695946776
1985-11-01,0.10000000000000003,0.902802939067414,0.3748166536996037
1985-12-01,0.10000000000000003,0.8714424116168226,0.38450813366156933
1986-01-01,0.10000000000000003,0.5007908869784441,0.374943853434845
1986-02-01,0.10000000000000003,0.5004158643296971,0.3590541513981168
1986-03-01,0.10000000000000003,1.0,0.3719659451353675
1986-04-01,0.10000000000000003,0.9999999999999996,0.38123734143049326
1986-05-01,0.10000000000000003,1.0,0.37614041566137346
1986-06-01,0.10000000000000003,1.0,0.3920814768096269
1986-07-01,0.10000000000000003,0.9999999999999967,0.3926715594965635
1986-08-01,0.10000000000000003,0.9999999999999956,0.4019312304635556
1986-09-01,0.10000000000000003,0.9999999999999989,0.39347233500018164
1986-10-01,0.10000000000000003,0.999999999999998,0.3968430857724601
1986-11-01,0.10000000000000003,1.0,0.40352262918005394
1986-12-01,0.10000000000000003,1.0,0.40502488556861926
1987-01-01,0.10000000000000003,0.999999999999998,0.3981151089426733
1987-02-01,0.10000000000000003,1.0,0.42678897370445973
1987-03-01,0.10000000000000003,1.0,0.4170059188344977
1987-04-01,0.10000000000000003,0.9999999999999996,0.4121473398445842
1987-05-01,0.10000000000000003,1.0,0.40335176394500927
1987-06-01,0.10000000000000003,0.999999999999998,0.40361128488863024
1987-07-01,0.10000000000000003,1.0,0.3969966908609538
1987-08-01,0.10000000000000003,1.0,0.39683227231992957
1987-09-01,0.10000000000000003,1.0,0.4009717425987782
