,1/N,Mean-Variance,Minimum Variance
2000-10-01,0.054074379417471785,5.732471101014097e-16,0.10832654577781962
2000-11-01,0.030705867063868963,1.2136752565200343e-15,0.06147644782253853
2000-12-01,0.07215458363381833,8.775587975278777e-16,0.11128305817396084
2001-01-01,0.04103395706087408,0.10909756164541194,0.07500951843339483
2001-02-01,0.07903822921943808,0.08692030468418842,0.0913258104656569
2001-03-01,0.05892161380870582,0.5531954106618465,0.16838192133617583
2001-04-01,0.03135003259932273,0.6346214801608414,0.07825117951129856
2001-05-01,0.030003269347531628,0.43970758184660585,0.08691078855990994
2001-06-01,0.019240883155544564,0.18767214364755963,0.03352243825721793
2001-07-01,0.02610609053413708,0.17942155518685454,0.175657383316204
2001-08-01,0.027030836294812288,0.17814716969252245,0.040913897069842976
2001-09-01,0.03912448700410398,0.24027034410057962,0.10458362980353403
2001-10-01,0.0529938646281045,0.6669967413270725,0.19398744106821894
2001-11-01,0.036093892300008895,0.4326981799867318,0.029927327004858326
2001-12-01,0.045631378150312984,0.38305466358674,0.08434532830802853
2002-01-01,0.02105654980555803,0.13174781350974532,0.1305335753423586
2002-02-01,0.025974419897881795,0.08928429609517913,0.038917021056800866
2002-03-01,0.034592930262316066,0.4974260112680233,0.029815094719261536
2002-04-01,0.0239275800558984,0.36053031215092046,0.10844486464837255
2002-05-01,0.04402959448069177,0.6184953327512066,0.06292612312962166
2002-06-01,0.019152295360699526,0.12238799453685224,0.043796994273649636
2002-07-01,0.03551658930720296,0.15395231374635365,0.11174461556608244
2002-08-01,0.028462123634278927,0.23495248160824686,0.09077391865828371
2002-09-01,0.010376114311779275,0.04981569968376577,0.030693881699202563
2002-10-01,0.021709242504878462,1.0801063630579666,0.04954561178572428
2002-11-01,0.05199719035354716,0.3460105494096414,0.0937330747106637
2002-12-01,0.042343660057940435,0.2727311617928574,0.06773814358416877
2003-01-01,0.038971365200924826,0.2397846226308038,0.023727256006209774
2003-02-01,0.010722721318577058,0.5041350912024946,0.01400681992238426
2003-03-01,0.018907326461043997,0.15042316609494988,0.021111701505295795
2003-04-01,0.02096258378795829,0.13278810815026473,0.05492739475208512
2003-05-01,0.0319072934932873,0.21946841658259608,0.1537231090907092
2003-06-01,0.023106185131263807,0.00013717137055064527,0.12058059337615677
2003-07-01,0.011686866797286519,0.1353438798362555,0.01512316636289155
2003-08-01,0.03465361193087037,0.05661372529913254,0.040973587567617986
2003-09-01,0.028894679233220644,0.10938647216845125,0.04268845866935008
2003-10-01,0.025192499136547378,0.033071795348565414,0.01800339483513498
2003-11-01,0.02453437310720781,0.24098507393786409,0.05059364818643158
2003-12-01,0.009595113781893358,0.028779383401007774,0.04274483543201238
2004-01-01,0.03056352923402325,0.07685638387382115,0.09385215306134896
2004-02-01,0.01458543035901079,0.039120057557086634,0.012107188264205643
2004-03-01,0.019452815926649464,0.24628443038798825,0.0640185989179414
2004-04-01,0.012214819301433408,0.042759294685899375,0.037459001820829854
2004-05-01,0.025546975546975464,0.08693696174684769,0.012946631180131667
2004-06-01,0.01660354793701413,0.16442935680445006,0.024605007826278346
2004-07-01,0.017822304244661233,0.10680340285755525,0.034493373851849266
2004-08-01,0.02872905345372645,0.13028006531229108,0.01778629078015913
2004-09-01,0.019553122846269824,0.4126604914962288,0.04850960947187127
2004-10-01,0.018412766917440718,0.6965493133088226,0.01904723951269065
2004-11-01,0.023425165772023943,0.18563091793332728,0.03448027555901931
2004-12-01,0.013769697894124744,0.7287433860620282,0.02569662345050663
2005-01-01,0.014502797189260341,0.42618127442317555,0.03573929273798182
2005-02-01,0.02663532297628786,0.6971167906467097,0.03234761757403254
2005-03-01,0.0343694433378354,0.20118695949329213,0.09020153504839369
2005-04-01,0.018400171126480805,3.974961281514175e-16,0.005986781482815383
2005-05-01,0.033656224237427854,0.1807439974161928,0.018294947687408716
2005-06-01,0.0228157162525153,0.08095497222100419,0.028150160431021764
2005-07-01,0.021868394539815497,0.24700194558935332,0.036890529647742344
2005-08-01,0.013552990757147665,6.150677409773692e-16,0.02160294927070026
2005-09-01,0.019270440251572332,4.1711276048832426e-16,0.01643407771646324
2005-10-01,0.023418225228810124,5.676796637438623e-16,0.044365021347934644
2005-11-01,0.026677679124509565,4.3737660383866603e-16,0.03710664138555268
2005-12-01,0.017647230349037285,2.0584342625445788e-16,0.01891851167447638
2006-01-01,0.010651904552540045,6.207938802728785e-16,0.007367992484862042
2006-02-01,0.02196995184220389,1.852877863775641e-15,0.034467451196205895
2006-03-01,0.01880495783439863,9.45869106128094e-16,0.014633494086891536
2006-04-01,0.01573830560562628,3.882657433218023e-16,0.013717288305019512
2006-05-01,0.017105432384570476,1.6491384897025913e-16,0.013319819187143006
2006-06-01,0.02090539838954318,7.359257756364008e-16,0.025418024956561126
2006-07-01,0.013295376771774614,9.565690488463002e-16,0.011916051842132652
2006-08-01,0.03548528416105777,5.3404748456291e-16,0.06500558483184567
2006-09-01,0.012197674304883166,1.0607275578450892e-16,0.03384180506071194
2006-10-01,0.023471815339847782,1.4312279992818625e-16,0.02855554295570023
2006-11-01,0.009341124010148388,6.048013604181142e-16,0.024975566832446724
2006-12-01,0.017990670200385403,3.4372818985283385e-16,0.02726782960753481
2007-01-01,0.014974173912181338,5.531846810874866e-16,0.020602195426373232
2007-02-01,0.012027302683194685,6.102888787169658e-16,0.05277354821908089
2007-03-01,0.0158115384226849,5.2036795532479325e-16,0.016618161496396024
2007-04-01,0.016587831525533725,5.952597202577157e-16,0.04451849037695299
2007-05-01,0.012012588271415436,3.9143394592119914e-16,0.02892233335126405
2007-06-01,0.016056930167974867,9.534041320672097e-16,0.024930155988790267
2007-07-01,0.016477503040129682,4.191059531049615e-16,0.04688715985837837
2007-08-01,0.016849816849816845,5.103889283479972e-16,0.054077510187362565
2007-09-01,0.011241384773825552,2.2308282906408916e-16,0.0968613437615343
2007-10-01,0.015343112133899273,3.540120107551105e-16,0.04714143467607945
2007-11-01,0.01952825013713662,8.482256784549303e-16,0.0372267379426757
2007-12-01,0.02789574485802314,6.03042898846922e-16,0.056099191992699936
2008-01-01,0.024163926537813754,1.5724299650404688e-15,0.03460683326973755
2008-02-01,0.02778813279510907,2.3819442914028115e-15,0.09571791715926414
2008-03-01,0.031865467824592625,1.4411808629263903e-15,0.06139786645234478
2008-04-01,0.016441720261280032,9.408214562240793e-16,0.02220491067644586
2008-05-01,0.02218297421405864,1.3890207210846622e-15,0.06629515753470674
2008-06-01,0.01742602801098625,5.499534359328177e-16,0.028411531698068163
2008-07-01,0.05158235409109675,6.16858892814617e-16,0.04369972206969773
2008-08-01,0.044602013735540166,9.556830433050207e-16,0.06018641375404633
2008-09-01,0.012235280256840703,5.518607662343465e-16,0.21866168851204656
2008-10-01,0.035901617666505056,1.0229715426569917e-15,0.09250206674789554
2008-11-01,0.053849698086669714,1.512446247416345e-15,0.06564475377608114
2008-12-01,0.042440510427984066,7.030165650320713e-16,0.027449922823832698
2009-01-01,0.02136530057871734,2.6253894720400345e-15,0.05088321750339026
2009-02-01,0.04600724387719904,1.5641756357326624e-15,0.02181439106878777
2009-03-01,0.037285690506574945,1.0853499070409445e-15,0.06276355720739495
2009-04-01,0.02504709489158946,9.658386164972375e-16,0.05198213411575715
2009-05-01,0.07500669798346038,1.8189828463312285e-15,0.05304088678996424
2009-06-01,0.03170462295050479,8.731830586636044e-16,0.10434924492811468
2009-07-01,0.02669489848418885,7.195005665814431e-16,0.04298656572660221
2009-08-01,0.02823803105555653,1.2333182523921888e-15,0.04766431010753798
2009-09-01,0.014372778059928884,2.580983416855212e-15,0.040111979082669474
2009-10-01,0.01495724440425919,1.1132208550893273e-15,0.05526751423075045
2009-11-01,0.018617969856620273,1.837120904830649e-15,0.06680884620720033
2009-12-01,0.016511684931248438,2.640539623283231e-15,0.06823107813243413
2010-01-01,0.01979481923400471,1.4154320798419444e-15,0.056751250794235694
2010-02-01,0.022756397007151416,1.0731177084870385e-15,0.01896124617314535
2010-03-01,0.016762479917929646,9.512166840240906e-16,0.060897606615682644
2010-04-01,0.015780588329607936,1.402945982075858e-15,0.0631124856424992
2010-05-01,0.017176500454017266,2.135049058673535e-15,0.03057359862562509
2010-06-01,0.015045597637360894,0.058550573211920934,0.08565734481191441
2010-07-01,0.02729211087420043,0.061184489383351415,0.04656661795291121
2010-08-01,0.0214417641981383,3.2834018239724327e-15,0.11763608015544698
2010-09-01,0.02606873690465021,0.3970808951907261,0.030437473099338107
2010-10-01,0.020155081339888095,0.11369557861431948,0.1457701604276048
2010-11-01,0.01635473653901519,0.27403941412350213,0.05742760694453803
2010-12-01,0.027390543599679698,1.1049439931008707e-15,0.02187676968851735
2011-01-01,0.01777418323396092,1.4696093979349412e-15,0.029257454914134538
2011-02-01,0.02197238658777119,8.4391915168621885e-16,0.12900333423230195
2011-03-01,0.018232791956689823,9.454983204131168e-16,0.04521227670623815
2011-04-01,0.010712451100485978,7.223835041209247e-16,0.05393981461291514
2011-05-01,0.011097787405229806,1.3864518511326985e-15,0.03924657060244781
2011-06-01,0.02182719632384067,1.0931910991769622e-15,0.00800564807491291
2011-07-01,0.00630090578056372,5.212993848823678e-16,0.032010455456249066
2011-08-01,0.025389480178929502,3.641411014201683e-16,0.009484561698469493
2011-09-01,0.033556904978524385,6.745812153484609e-16,0.020728982891540897
2011-10-01,0.04094630894203688,1.1369453441312278e-15,0.08783992099440528
2011-11-01,0.03856470060551692,8.752992356646159e-16,0.056789670890128395
2011-12-01,0.023063406797529898,6.923742962310956e-16,0.0796106635742067
2012-01-01,0.015403500435574535,1.368945691672104e-15,0.02065711723565444
2012-02-01,0.03496539643339179,1.6366074991321943e-15,0.03272296686999523
2012-03-01,0.014282149233102379,1.5349710665069817e-15,0.017932512042323462
2012-04-01,0.019001239423424146,9.660124155841587e-16,0.06372578321845965
2012-05-01,0.01932785811457656,2.840189783767245e-15,0.06836319491974581
2012-06-01,0.03284829427344385,3.5857411923192995e-15,0.06345763577949234
2012-07-01,0.02335458121016018,2.5168297217677035e-15,0.016520837689790454
2012-08-01,0.01284074322458477,5.859846169155353e-16,0.1968830053036607
2012-09-01,0.017779522150811966,1.3192352073678076e-15,0.014680684851607725
2012-10-01,0.012348559982887072,1.7378185204516471e-15,0.07685413803818923
2012-11-01,0.02164700192449147,8.947883338315292e-16,0.03063926636583247
2012-12-01,0.016970924287997444,3.012164166323837e-15,0.024159077111520422
2013-01-01,0.019986378307948957,6.3303686414133396e-15,0.027519114969603645
2013-02-01,0.012440028065917028,4.1623585360804566e-15,0.13552492691672907
2013-03-01,0.0075409124109205306,1.0396202931859326e-15,0.011425927485168855
2013-04-01,0.011287308963733103,0.003369617720105451,0.030137122730762682
2013-05-01,0.016903391039990598,0.003592013515998524,0.05122867005870651
2013-06-01,0.034245366284201176,5.769210671816625e-15,0.10792802242350459
2013-07-01,0.012362595842863075,1.0170143873583107e-15,0.014762855705451383
2013-08-01,0.012454808729723071,1.856900140626728e-15,0.12636656279613576
2013-09-01,0.013019005772733336,1.2149104496464556e-15,0.0034656940415002647
2013-10-01,0.011856579543591997,1.4475078833531354e-15,0.03166160786114157
2013-11-01,0.009553834028565356,2.5410612400451975e-15,0.04340303437648633
2013-12-01,0.016794879323506984,1.3559475624540324e-15,0.025710814890126398
